CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,MonthlyCharges,TotalCharges,Churn,TenureGroup
C06178,Male,0,Yes,Yes,47,Month-to-month,21.13,986.85,0,25-48 months
C06179,Female,0,No,No,20,Month-to-month,28.17,554.18,1,13-24 months
C06180,Male,0,Yes,Yes,13,Month-to-month,24.2,305.32,0,13-24 months
C06181,Male,0,No,Yes,66,Month-to-month,115.74,7637.68,0,49-72 months
C06182,Female,0,No,No,70,Month-to-month,61.8,4333.96,0,49-72 months
C06183,Female,0,Yes,No,33,Month-to-month,52.77,1735.63,0,25-48 months
C06184,Male,0,No,Yes,45,One year,112.85,5072.43,0,25-48 months
C06185,Female,0,Yes,No,50,Month-to-month,116.99,5845.07,1,49-72 months
C06186,Female,0,No,No,8,Month-to-month,116.04,935.54,1,0-12 months
C06187,Female,0,No,No,11,One year,87.1,958.79,0,0-12 months
C06188,Male,0,No,No,26,Month-to-month,70.36,1829.46,0,25-48 months
C06189,Male,0,No,No,23,Month-to-month,108.22,2483.38,0,13-24 months
C06190,Male,0,No,Yes,12,One year,66.6,806.02,0,0-12 months
C06191,Male,0,No,No,70,Month-to-month,92.88,6502.7,0,49-72 months
C06192,Male,0,No,Yes,14,One year,113.18,1590,0,13-24 months
C06193,Female,0,Yes,No,37,Month-to-month,32.99,1219.56,0,25-48 months
C06194,Female,1,Yes,Yes,64,Month-to-month,57.05,3651.24,1,49-72 months
C06195,Female,0,No,Yes,27,Month-to-month,89.29,2408.84,1,25-48 months
C06196,Male,0,No,No,38,One year,34.14,1303.61,0,25-48 months
C06197,Female,0,No,Yes,53,Month-to-month,57.87,3072.57,1,49-72 months
C06198,Male,1,No,Yes,50,Two year,80.83,4033.81,0,49-72 months
C06199,Female,0,Yes,No,45,Month-to-month,53.51,2407.93,0,25-48 months
C06200,Female,0,Yes,Yes,66,Two year,95.03,6281.05,0,49-72 months
C06201,Male,0,No,Yes,10,Month-to-month,89.24,887.98,0,0-12 months
C06202,Female,0,No,No,3,Two year,45.34,144.97,1,0-12 months
C06203,Female,0,Yes,No,52,Month-to-month,97.6,5085.06,1,49-72 months
C06204,Male,1,Yes,Yes,53,Month-to-month,54.38,2876.75,0,49-72 months
C06205,Male,0,No,Yes,23,Month-to-month,46.59,1080.04,0,13-24 months
C06206,Male,0,No,No,3,Month-to-month,23.57,69.28,0,0-12 months
C06207,Female,0,No,Yes,17,Two year,96.1,1630.69,0,13-24 months
C06208,Female,0,No,No,15,Month-to-month,73,1095.21,1,13-24 months
C06209,Female,0,Yes,Yes,34,Month-to-month,73.46,2495.08,0,25-48 months
C06210,Male,0,No,Yes,53,One year,40.3,2126.45,0,49-72 months
C06211,Female,0,Yes,No,2,Month-to-month,56.21,107.55,1,0-12 months
C06212,Male,0,No,No,15,Month-to-month,51.5,777.1,0,13-24 months
C06213,Male,0,Yes,Yes,43,Month-to-month,115.08,4949.72,0,25-48 months
C06214,Male,0,Yes,No,8,One year,55.44,433.8,0,0-12 months
C06215,Female,0,No,Yes,35,Month-to-month,43.95,1537.38,1,25-48 months
C06216,Female,0,No,No,57,One year,37.05,2119.72,0,49-72 months
C06217,Female,1,Yes,Yes,6,Month-to-month,73.08,440.15,0,0-12 months
C06218,Male,0,No,Yes,32,One year,32.18,1022.54,0,25-48 months
C06219,Female,1,No,Yes,47,Month-to-month,22.67,1057.76,1,25-48 months
C06220,Female,0,No,Yes,42,Month-to-month,73.36,3089.68,0,25-48 months
C06221,Male,1,Yes,No,12,Month-to-month,78.82,943.43,0,0-12 months
C06222,Female,0,No,No,43,One year,58.45,2519.5,0,25-48 months
C06223,Female,0,No,Yes,1,Month-to-month,63.67,56.97,1,0-12 months
C06224,Female,0,No,No,39,Month-to-month,106.97,4176.49,0,25-48 months
C06225,Female,0,Yes,Yes,68,One year,91.37,6214.46,0,49-72 months
C06226,Male,1,No,No,48,Month-to-month,67.94,3262.57,0,25-48 months
C06227,Male,0,No,No,24,One year,78.08,1871.19,0,13-24 months
C06228,Female,0,Yes,No,58,Two year,58,3364.31,0,49-72 months
C06229,Male,0,No,No,61,Two year,40.32,2453.58,0,49-72 months
C06230,Female,1,Yes,No,68,Month-to-month,61.49,4176.38,0,49-72 months
C06231,Female,0,Yes,Yes,13,Month-to-month,21.83,291.42,1,13-24 months
C06232,Male,0,Yes,Yes,11,Month-to-month,76.22,841.08,0,0-12 months
C06233,Female,0,No,Yes,42,Month-to-month,24.6,1041.53,0,25-48 months
C06234,Female,0,No,No,46,Month-to-month,68.46,3150.51,0,25-48 months
C06235,Female,0,No,No,27,One year,51.38,1396.97,0,25-48 months
C06236,Female,0,No,No,45,Month-to-month,84.6,3798.38,0,25-48 months
C06237,Male,0,Yes,Yes,50,Month-to-month,56.64,2823.63,0,49-72 months
C06238,Female,1,Yes,Yes,40,Month-to-month,46.43,1862.74,1,25-48 months
C06239,Female,0,No,No,7,One year,25.27,170.78,1,0-12 months
C06240,Male,0,Yes,Yes,11,Month-to-month,56.06,612.1,1,0-12 months
C06241,Female,0,No,Yes,10,Month-to-month,55.14,554.29,1,0-12 months
C06242,Male,0,No,No,41,Two year,23.33,965.62,0,25-48 months
C06243,Male,0,Yes,Yes,48,One year,74.31,3570.9,0,25-48 months
C06244,Male,0,Yes,No,67,Month-to-month,40.68,2723.46,0,49-72 months
C06245,Male,0,Yes,No,17,Month-to-month,38.87,655.46,1,13-24 months
C06246,Male,0,No,No,17,Two year,66.08,1127.48,0,13-24 months
C06247,Male,0,Yes,No,33,Month-to-month,83.6,2755.41,0,25-48 months
C06248,Male,1,Yes,Yes,63,Month-to-month,25.35,1597.94,1,49-72 months
C06249,Male,0,No,Yes,35,One year,43.93,1540.43,0,25-48 months
C06250,Female,0,No,No,38,Month-to-month,20.66,786.46,0,25-48 months
C06251,Male,0,No,Yes,70,Month-to-month,57.81,4052.38,0,49-72 months
C06252,Female,0,Yes,Yes,54,Two year,67.11,3627.56,0,49-72 months
C06253,Male,1,Yes,Yes,11,Two year,51.93,572.71,0,0-12 months
C06254,Male,0,Yes,Yes,10,One year,67.83,686.08,0,0-12 months
C06255,Male,1,No,Yes,63,Month-to-month,83.72,5277.77,1,49-72 months
C06256,Male,0,Yes,Yes,67,Month-to-month,40.89,2749.28,1,49-72 months
C06257,Male,0,Yes,No,11,Month-to-month,99.55,1102.21,0,0-12 months
C06258,Female,0,Yes,Yes,34,Two year,114.02,3884.69,0,25-48 months
C06259,Female,0,Yes,Yes,20,Month-to-month,67.75,1345.66,1,13-24 months
C06260,Male,0,Yes,No,16,Month-to-month,26.34,428.86,0,13-24 months
C06261,Female,0,Yes,No,72,Two year,103.6,7467.73,0,49-72 months
C06262,Male,0,Yes,No,54,Two year,40.19,2165.1,0,49-72 months
C06263,Male,0,Yes,Yes,15,Month-to-month,113.69,1712.95,1,13-24 months
C06264,Male,0,No,No,36,Month-to-month,22.6,807.18,0,25-48 months
C06265,Male,0,No,Yes,29,Month-to-month,61.54,1786.2,1,25-48 months
C06266,Female,0,Yes,No,38,Month-to-month,48.29,1825.43,0,25-48 months
C06267,Male,1,No,No,60,Month-to-month,88.9,5339.03,0,49-72 months
C06268,Female,1,Yes,No,2,One year,100.57,207.32,0,0-12 months
C06269,Male,1,No,No,42,Month-to-month,100.1,4209.8,0,25-48 months
C06270,Male,1,No,No,14,One year,84.75,1195.13,1,13-24 months
C06271,Female,0,No,Yes,47,Month-to-month,60.74,2862.72,0,25-48 months
C06272,Female,0,Yes,Yes,71,Two year,27.54,1964.77,0,49-72 months
C06273,Male,0,Yes,Yes,13,One year,119.26,1543.78,1,13-24 months
C06274,Male,0,Yes,Yes,5,One year,51.86,261.75,0,0-12 months
C06275,Female,0,Yes,No,25,Two year,27.88,702.9,0,25-48 months
C06276,Female,0,Yes,Yes,66,Month-to-month,34.48,2270.96,0,49-72 months
C06277,Male,0,No,Yes,47,Two year,57.12,2691.78,0,25-48 months
C06278,Female,0,No,Yes,60,Two year,104.72,6279.31,0,49-72 months
C06279,Female,1,No,Yes,25,Month-to-month,71.35,1792.61,0,25-48 months
C06280,Female,0,Yes,Yes,54,Month-to-month,28.66,1549.62,0,49-72 months
C06281,Female,0,Yes,No,1,One year,53.89,62.69,1,0-12 months
C06282,Male,0,No,Yes,40,One year,63.39,2527.17,1,25-48 months
C06283,Female,0,No,No,48,One year,40.21,1933.39,0,25-48 months
C06284,Male,1,No,No,49,Two year,32.53,1587.22,0,49-72 months
C06285,Male,0,Yes,No,5,Month-to-month,75.94,384.06,1,0-12 months
C06286,Female,0,No,Yes,8,One year,96.76,782.95,0,0-12 months
C06287,Male,1,Yes,Yes,51,Month-to-month,52.86,2696.22,1,49-72 months
C06288,Male,0,No,Yes,19,Two year,23.37,443.67,0,13-24 months
C06289,Female,0,No,No,41,One year,101.85,4183.8,0,25-48 months
C06290,Female,0,Yes,No,36,Month-to-month,89.75,3222.12,1,25-48 months
C06291,Female,0,No,No,6,Month-to-month,84.46,502.92,0,0-12 months
C06292,Male,0,Yes,Yes,68,Month-to-month,68.19,4628.29,0,49-72 months
C06293,Male,1,No,No,56,Two year,60.4,3387.94,1,49-72 months
C06294,Female,0,No,Yes,60,Two year,76.78,4599.1,0,49-72 months
C06295,Female,0,No,No,60,Two year,30.49,1832.42,0,49-72 months
C06296,Male,0,No,Yes,42,Two year,89.15,3742.42,0,25-48 months
C06297,Male,0,Yes,Yes,27,Month-to-month,34.17,917.15,0,25-48 months
C06298,Male,0,Yes,Yes,63,Two year,69.75,4391.15,0,49-72 months
C06299,Female,0,Yes,No,32,Two year,73.19,2343.79,0,25-48 months
C06300,Male,0,Yes,Yes,35,Month-to-month,35.91,1263.33,0,25-48 months
C06301,Female,0,Yes,Yes,45,Two year,38,1700.67,0,25-48 months
C06302,Female,0,No,Yes,3,One year,26.63,77.13,0,0-12 months
C06303,Female,1,Yes,No,57,Month-to-month,107.83,6141.54,0,49-72 months
C06304,Female,0,Yes,No,10,Month-to-month,57.47,571.82,0,0-12 months
C06305,Female,0,No,Yes,15,Two year,98.23,1476.51,0,13-24 months
C06306,Female,0,Yes,No,50,Month-to-month,23.81,1186.41,0,49-72 months
C06307,Male,0,Yes,No,71,Month-to-month,54.69,3887.38,0,49-72 months
C06308,Female,0,No,No,17,Month-to-month,32.02,551.81,1,13-24 months
C06309,Female,0,No,Yes,2,Month-to-month,26.93,58.2,1,0-12 months
C06310,Male,0,No,Yes,12,Month-to-month,81.7,983.97,1,0-12 months
C06311,Female,0,Yes,Yes,8,Month-to-month,71.7,578.57,0,0-12 months
C06312,Female,0,Yes,Yes,3,One year,64.34,185.58,0,0-12 months
C06313,Female,0,No,Yes,2,Month-to-month,39.09,84.71,1,0-12 months
C06314,Male,0,Yes,No,11,Month-to-month,38.23,419.28,0,0-12 months
C06315,Male,0,Yes,No,70,Month-to-month,76.05,5329.57,1,49-72 months
C06316,Female,0,No,No,72,One year,22.84,1654.14,1,49-72 months
C06317,Male,0,Yes,No,19,Month-to-month,101.98,1931.97,1,13-24 months
C06318,Male,0,Yes,No,63,One year,119.09,7499.34,1,49-72 months
C06319,Female,0,No,No,62,One year,101.67,6308.49,1,49-72 months
C06320,Female,0,No,Yes,14,Month-to-month,46.41,647,0,13-24 months
C06321,Female,0,No,No,18,One year,53.74,959.71,0,13-24 months
C06322,Male,0,No,No,55,One year,57.1,3139.08,0,49-72 months
C06323,Female,0,Yes,Yes,15,Month-to-month,70.48,1060.47,0,13-24 months
C06324,Male,0,No,No,27,Month-to-month,43.02,1154.68,0,25-48 months
C06325,Male,0,No,No,57,One year,45.38,2595.23,0,49-72 months
C06326,Male,0,No,Yes,54,Month-to-month,75.23,4053.42,1,49-72 months
C06327,Male,0,Yes,No,63,Month-to-month,70.12,4407.87,1,49-72 months
C06328,Female,0,Yes,No,63,Month-to-month,20.58,1304.99,1,49-72 months
C06329,Female,0,Yes,Yes,15,Month-to-month,62.08,922.3,0,13-24 months
C06330,Male,0,Yes,Yes,30,Two year,58.83,1774.25,0,25-48 months
C06331,Female,0,No,No,7,One year,105.78,740.88,0,0-12 months
C06332,Male,0,No,Yes,65,Two year,91.95,5974.93,0,49-72 months
C06333,Male,0,No,Yes,72,Month-to-month,76.34,5501.89,0,49-72 months
C06334,Female,0,Yes,No,69,Two year,77.86,5369.93,0,49-72 months
C06335,Male,0,Yes,Yes,68,Month-to-month,107.66,7311.14,0,49-72 months
C06336,Male,0,Yes,No,72,One year,96.19,6917.04,0,49-72 months
C06337,Male,1,Yes,Yes,22,Month-to-month,116.61,2572.5,1,13-24 months
C06338,Male,0,Yes,No,65,Month-to-month,69.65,4526.51,0,49-72 months
C06339,Male,0,No,No,50,Month-to-month,105.66,5276.53,0,49-72 months
C06340,Female,0,Yes,No,56,Month-to-month,45.58,2548.58,0,49-72 months
C06341,Female,0,No,Yes,61,Two year,108.77,6634.97,0,49-72 months
C06342,Male,0,Yes,No,41,Month-to-month,107.7,4423.47,1,25-48 months
C06343,Male,0,No,No,59,Two year,97.09,5720.45,0,49-72 months
C06344,Male,0,No,No,54,Month-to-month,119.09,6429.63,0,49-72 months
C06345,Female,0,No,No,15,Month-to-month,110.42,1648.07,0,13-24 months
C06346,Male,0,Yes,No,58,One year,47.56,2758.28,0,49-72 months
C06347,Female,0,No,Yes,39,Two year,73.06,2850.71,0,25-48 months
C06348,Male,0,Yes,Yes,29,Month-to-month,81.18,2353.89,1,25-48 months
C06349,Male,0,Yes,Yes,44,Month-to-month,49.65,2187.76,0,25-48 months
C06350,Female,0,No,Yes,47,Month-to-month,72.56,3419.08,1,25-48 months
C06351,Male,1,No,No,22,Month-to-month,79.5,1757.88,0,13-24 months
C06352,Female,0,Yes,No,35,Month-to-month,98.71,3462.66,1,25-48 months
C06353,Male,0,Yes,Yes,13,Month-to-month,58.15,765,0,13-24 months
C06354,Female,0,Yes,Yes,45,Two year,41.08,1839.23,0,25-48 months
C06355,Female,0,No,No,59,Month-to-month,39.82,2342.46,1,49-72 months
C06356,Female,0,No,No,67,One year,76.35,5114.18,0,49-72 months
C06357,Female,1,No,No,69,Month-to-month,91.17,6281.72,0,49-72 months
C06358,Female,0,No,No,49,Month-to-month,55.14,2711.71,1,49-72 months
C06359,Male,0,No,No,44,One year,84,3686.78,0,25-48 months
C06360,Female,1,Yes,Yes,66,One year,80.77,5325.68,0,49-72 months
C06361,Female,0,Yes,Yes,16,One year,42.06,674.1,0,13-24 months
C06362,Male,0,No,No,18,One year,106.34,1923.46,0,13-24 months
C06363,Male,0,No,Yes,53,Month-to-month,20.41,1091.1,1,49-72 months
C06364,Male,1,No,No,67,Month-to-month,95,6362.5,0,49-72 months
C06365,Female,0,Yes,No,69,Two year,72.45,4991.73,0,49-72 months
C06366,Female,0,No,No,15,Two year,41.73,633.97,0,13-24 months
C06367,Male,0,Yes,Yes,44,One year,31.67,1399.07,0,25-48 months
C06368,Male,0,Yes,No,66,One year,43.4,2859.68,0,49-72 months
C06369,Male,0,Yes,Yes,55,Two year,26.72,1462.83,0,49-72 months
C06370,Female,0,No,Yes,9,Month-to-month,88.85,802.32,0,0-12 months
C06371,Female,0,Yes,No,48,One year,26.66,1284.83,0,25-48 months
C06372,Female,0,No,No,11,One year,22.87,258.6,0,0-12 months
C06373,Male,0,Yes,Yes,32,Month-to-month,52.24,1670.44,0,25-48 months
C06374,Male,0,Yes,Yes,71,Month-to-month,90.84,6453.9,1,49-72 months
C06375,Male,0,Yes,No,48,Two year,103.41,4960.94,0,25-48 months
C06376,Female,0,No,No,68,Month-to-month,43.01,2930.9,0,49-72 months
C06377,Female,0,Yes,Yes,27,One year,83.64,2261.86,0,25-48 months
C06378,Male,0,Yes,Yes,31,Month-to-month,57.43,1773.16,0,25-48 months
C06379,Male,0,Yes,No,38,Month-to-month,22.26,836.17,0,25-48 months
C06380,Male,0,Yes,No,56,One year,89.55,5019.13,0,49-72 months
C06381,Female,0,No,Yes,43,One year,37.91,1636.03,0,25-48 months
C06382,Male,1,Yes,No,11,Month-to-month,105.44,1162.96,1,0-12 months
C06383,Female,0,Yes,Yes,29,Month-to-month,20.76,597.55,1,25-48 months
C06384,Female,0,No,Yes,12,One year,91.99,1094.58,0,0-12 months
C06385,Male,0,No,Yes,36,One year,61.48,2209.49,0,25-48 months
C06386,Female,1,No,Yes,72,One year,20.21,1449.34,0,49-72 months
C06387,Female,0,No,No,21,Two year,119.23,2496.04,0,13-24 months
C06388,Female,0,No,No,48,One year,65.07,3132.1,0,25-48 months
C06389,Male,0,No,No,44,Month-to-month,110.84,4884.79,1,25-48 months
C06390,Male,0,Yes,Yes,67,One year,82.08,5504.68,0,49-72 months
C06391,Male,0,No,No,65,Month-to-month,50.94,3312.44,0,49-72 months
C06392,Male,0,No,No,23,Month-to-month,98.82,2264.14,0,13-24 months
C06393,Male,0,No,No,19,Two year,108.92,2071.25,0,13-24 months
C06394,Male,0,No,No,27,Month-to-month,23.81,645.94,0,25-48 months
C06395,Female,0,Yes,Yes,16,One year,41.57,664.94,1,13-24 months
C06396,Male,0,Yes,No,4,Two year,78.77,310.97,1,0-12 months
C06397,Female,0,Yes,Yes,29,Month-to-month,76.6,2229.68,0,25-48 months
C06398,Male,1,Yes,Yes,14,Month-to-month,104.26,1455.25,1,13-24 months
C06399,Female,1,Yes,Yes,68,One year,53.12,3605.71,0,49-72 months
C06400,Male,0,Yes,Yes,6,Month-to-month,25.98,151.76,0,0-12 months
C06401,Male,0,No,No,22,Month-to-month,65.72,1438.21,0,13-24 months
C06402,Male,0,No,Yes,35,One year,94.77,3308.39,0,25-48 months
C06403,Male,1,No,Yes,38,Month-to-month,73.31,2783.37,1,25-48 months
C06404,Female,0,Yes,Yes,33,One year,67.82,2236.27,0,25-48 months
C06405,Male,0,Yes,Yes,19,Month-to-month,24.77,461.4,1,13-24 months
C06406,Female,0,No,Yes,42,Month-to-month,50.72,2128.5,1,25-48 months
C06407,Male,0,No,No,32,Month-to-month,104.16,3336.72,1,25-48 months
C06408,Male,0,Yes,No,70,One year,59.1,4143.31,0,49-72 months
C06409,Male,1,Yes,Yes,30,Two year,43.5,1301.16,0,25-48 months
C06410,Female,0,No,Yes,39,One year,85.92,3351.65,0,25-48 months
C06411,Female,0,No,No,26,Month-to-month,52.47,1369.57,0,25-48 months
C06412,Female,0,Yes,Yes,6,Month-to-month,60.28,363.6,0,0-12 months
C06413,Female,0,No,No,70,Month-to-month,20.61,1441.4,1,49-72 months
C06414,Female,0,No,Yes,37,Month-to-month,51.11,1897.51,0,25-48 months
C06415,Female,0,Yes,Yes,10,One year,107.82,1077.73,0,0-12 months
C06416,Male,0,Yes,Yes,4,Month-to-month,68.35,272.05,0,0-12 months
C06417,Female,0,No,No,32,Month-to-month,113.8,3635.39,1,25-48 months
C06418,Male,0,No,Yes,27,Month-to-month,81.93,2209.97,1,25-48 months
C06419,Male,0,Yes,No,40,Month-to-month,91.45,3656.74,0,25-48 months
C06420,Female,0,Yes,Yes,63,Month-to-month,54.89,3450.47,1,49-72 months
C06421,Male,0,Yes,No,34,Month-to-month,89.26,3044.6,0,25-48 months
C06422,Male,0,No,No,9,Two year,69.78,631.99,0,0-12 months
C06423,Female,0,No,No,37,Month-to-month,24.98,926.37,1,25-48 months
C06424,Female,1,No,Yes,5,One year,56.22,285.84,0,0-12 months
C06425,Male,0,Yes,No,22,Month-to-month,65.15,1427.95,1,13-24 months
C06426,Female,0,No,No,29,One year,43.18,1260.94,0,25-48 months
C06427,Male,1,Yes,No,14,One year,35.74,508.16,1,13-24 months
C06428,Female,0,Yes,Yes,1,One year,66.01,68.66,1,0-12 months
C06429,Male,0,No,Yes,4,Month-to-month,101.61,408.18,0,0-12 months
C06430,Male,0,Yes,No,26,Two year,105.53,2734.91,0,25-48 months
C06431,Female,0,Yes,Yes,49,Two year,69.54,3403,0,49-72 months
C06432,Male,0,No,No,70,One year,22.45,1580.46,0,49-72 months
C06433,Female,0,Yes,No,45,One year,52.98,2375.24,0,25-48 months
C06434,Male,0,Yes,No,24,One year,115.8,2784.89,0,13-24 months
C06435,Male,0,No,Yes,14,Two year,69.99,972.6,0,13-24 months
C06436,Female,0,Yes,No,9,One year,55.2,495.41,0,0-12 months
C06437,Male,0,No,Yes,20,Two year,84.72,1693.95,0,13-24 months
C06438,Female,0,No,Yes,33,Month-to-month,49.39,1626.7,0,25-48 months
C06439,Male,0,Yes,Yes,4,One year,82.33,321.63,1,0-12 months
C06440,Female,0,No,No,37,One year,79.19,2930.69,1,25-48 months
C06441,Female,0,Yes,No,61,One year,105.93,6467.52,0,49-72 months
C06442,Female,0,No,No,20,Two year,84.78,1704.93,0,13-24 months
C06443,Male,0,Yes,No,18,Month-to-month,39.7,712.51,1,13-24 months
C06444,Male,0,Yes,Yes,56,One year,53.27,2976.95,0,49-72 months
C06445,Male,0,Yes,Yes,41,Month-to-month,53.56,2186.89,1,25-48 months
C06446,Female,0,No,No,54,Month-to-month,117.08,6326.86,0,49-72 months
C06447,Male,0,No,No,3,Two year,65.8,204.32,0,0-12 months
C06448,Male,0,Yes,No,10,One year,48.69,495.86,0,0-12 months
C06449,Female,0,Yes,No,49,Month-to-month,97.35,4762.72,1,49-72 months
C06450,Male,0,Yes,No,16,One year,58.36,936.22,1,13-24 months
C06451,Female,0,No,Yes,70,Two year,63.01,4407.72,0,49-72 months
C06452,Female,1,No,Yes,41,One year,78.17,3206.51,0,25-48 months
C06453,Female,0,Yes,No,63,Month-to-month,56.54,3571.81,0,49-72 months
C06454,Male,0,Yes,No,26,One year,106.74,2780.01,0,25-48 months
C06455,Female,1,Yes,Yes,56,One year,69.25,3879.67,1,49-72 months
C06456,Male,0,Yes,Yes,44,One year,54.75,2409.98,0,25-48 months
C06457,Male,0,Yes,Yes,12,Month-to-month,24.85,290.45,1,0-12 months
C06458,Male,0,No,No,12,Two year,80.65,962.93,0,0-12 months
C06459,Female,0,Yes,Yes,17,Month-to-month,85.68,1447.88,1,13-24 months
C06460,Female,0,Yes,Yes,35,One year,92.61,3240.28,0,25-48 months
C06461,Female,0,Yes,Yes,59,Month-to-month,38.23,2246.19,0,49-72 months
C06462,Male,0,No,Yes,56,Month-to-month,62.03,3476.57,1,49-72 months
C06463,Female,0,No,No,12,Month-to-month,89.98,1072.77,0,0-12 months
C06464,Male,0,No,No,34,Month-to-month,61.55,2101.56,0,25-48 months
C06465,Female,0,Yes,No,35,One year,94.9,3317.56,0,25-48 months
C06466,Female,0,No,Yes,24,One year,67.91,1620.51,0,13-24 months
C06467,Female,0,No,No,15,Two year,61.51,927.45,0,13-24 months
C06468,Female,0,No,Yes,44,Month-to-month,48.39,2123.54,0,25-48 months
C06469,Female,0,Yes,Yes,15,Month-to-month,65.03,984.34,1,13-24 months
C06470,Female,0,Yes,Yes,30,Month-to-month,70.23,2111.82,0,25-48 months
C06471,Female,0,No,Yes,62,One year,40.96,2545.84,0,49-72 months
C06472,Male,0,No,Yes,24,Month-to-month,44.07,1057.53,0,13-24 months
C06473,Female,0,Yes,Yes,64,Month-to-month,115.68,7394.78,0,49-72 months
C06474,Female,0,Yes,Yes,51,One year,31.92,1631.41,0,49-72 months
C06475,Male,0,No,Yes,61,Month-to-month,98.31,6006.8,1,49-72 months
C06476,Male,0,Yes,No,11,Month-to-month,34.57,390.25,0,0-12 months
C06477,Male,1,Yes,Yes,16,Month-to-month,96.63,1542.95,1,13-24 months
C06478,Female,0,Yes,Yes,55,Month-to-month,33.16,1816.68,1,49-72 months
C06479,Male,1,No,Yes,72,Month-to-month,118.4,8531.5,0,49-72 months
C06480,Male,0,Yes,Yes,56,One year,119.9,6705.58,0,49-72 months
C06481,Male,0,Yes,No,6,Month-to-month,89.3,533.44,0,0-12 months
C06482,Female,0,No,Yes,29,Two year,110.86,3209.72,0,25-48 months
C06483,Female,0,No,No,34,Month-to-month,65.68,2238.75,1,25-48 months
C06484,Female,0,No,No,72,Month-to-month,47.93,3455.85,0,49-72 months
C06485,Male,0,No,No,37,One year,24.5,913.18,0,25-48 months
C06486,Male,0,Yes,Yes,61,Month-to-month,53.11,3235.88,0,49-72 months
C06487,Male,0,No,No,5,Two year,70.23,356.97,0,0-12 months
C06488,Female,0,No,Yes,2,One year,42.48,83.27,0,0-12 months
C06489,Female,0,No,Yes,31,Month-to-month,42.66,1314.62,0,25-48 months
C06490,Male,0,Yes,No,69,Month-to-month,99.18,6848.57,1,49-72 months
C06491,Female,0,Yes,Yes,32,Month-to-month,57.3,1827.83,0,25-48 months
C06492,Male,1,Yes,No,16,Two year,67.11,1081.25,0,13-24 months
C06493,Male,0,Yes,No,32,Month-to-month,117.56,3755.47,0,25-48 months
C06494,Female,0,Yes,No,41,Month-to-month,112.66,4621.51,0,25-48 months
C06495,Female,0,Yes,No,56,One year,104.36,5846.16,0,49-72 months
C06496,Male,0,Yes,Yes,7,Month-to-month,29.21,204.1,0,0-12 months
C06497,Female,0,Yes,Yes,9,Two year,47.98,425.35,0,0-12 months
