CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,MonthlyCharges,TotalCharges,Churn
C04521,Female,0,Yes,Yes,7,One year,55.91,397.72,No
C04522,Male,0,No,No,66,Month-to-month,85.15,5610.15,No
C04523,Male,0,Yes,Yes,8,Two year,89.83,726.7,No
C04524,Female,0,No,Yes,65,Month-to-month,92.79,6026.49,No
C04525,Male,0,No,Yes,8,Two year,48.92,383.92,No
C04526,Male,0,Yes,Yes,30,Two year,30.01,908.9,No
C04527,Female,0,No,Yes,20,One year,101.62,2040.12,No
C04528,Female,0,Yes,Yes,67,One year,47.92,3216.25,Yes
C04529,Male,0,Yes,No,4,Month-to-month,43.7,183.05,Yes
C04530,Female,0,Yes,Yes,27,Two year,59.97,1620.79,No
C04531,Male,0,Yes,No,12,One year,65.48,792.07,Yes
C04532,Female,1,Yes,No,9,Two year,95.88,866.96,No
C04533,Male,0,Yes,Yes,25,Month-to-month,105.97,2649.59,No
C04534,Female,0,Yes,Yes,7,Month-to-month,111.69,775.47,Yes
C04535,Female,0,Yes,No,32,Two year,44.89,1433.85,No
C04536,Female,0,Yes,No,59,Month-to-month,100.51,5929.53,No
C04537,Female,1,No,No,65,Month-to-month,109.25,7106.18,Yes
C04538,Male,1,Yes,Yes,21,One year,101.26,2124.13,No
C04539,Male,0,Yes,No,71,Month-to-month,22.61,1609.73,No
C04540,Female,0,No,Yes,48,Two year,118.63,5694.79,No
C04541,Male,1,Yes,Yes,57,Month-to-month,39.99,2276.17,No
C04542,Male,0,No,No,34,Month-to-month,88.24,2996.98,No
C04543,Male,0,No,No,26,One year,27.05,697.33,No
C04544,Female,0,No,Yes,39,Month-to-month,21.19,820.17,No
C04545,Male,0,No,No,35,One year,77.61,2713.54,No
C04546,Male,0,No,Yes,11,One year,37.08,408.93,No
C04547,Male,0,No,No,37,Month-to-month,118.33,4370.92,No
C04548,Female,0,Yes,Yes,53,Month-to-month,62.24,3303.4,Yes
C04549,Female,0,No,Yes,46,One year,101.52,4677.54,No
C04550,Female,0,No,No,72,Two year,89.5,6434.15,No
C04551,Male,0,No,Yes,38,Two year,55.12,2085.66,No
C04552,Male,0,Yes,No,36,Month-to-month,52.31,1884.96,No
C04553,Male,0,No,No,63,Two year,91.69,5768.93,No
C04554,Male,0,Yes,Yes,41,Month-to-month,107.91,4417.1,No
C04555,Female,0,No,No,17,One year,32.75,551.27,No
C04556,Male,0,Yes,Yes,52,Month-to-month,113.79,5923.33,Yes
C04557,Female,0,Yes,No,66,Month-to-month,45.44,2996.73,No
C04558,Female,0,No,No,48,Month-to-month,41.3,1973.53,Yes
C04559,Female,0,No,No,53,Month-to-month,61.94,3276.88,No
C04560,Male,0,Yes,No,38,One year,87.66,3334.2,No
C04561,Male,0,No,Yes,14,Month-to-month,47.92,680.34,Yes
C04562,Female,1,No,No,72,Month-to-month,90.54,6526.82,Yes
C04563,Female,1,Yes,No,44,One year,78.57,3463.47,No
C04564,Male,1,Yes,Yes,72,Month-to-month,64.42,4630.47,No
C04565,Female,1,No,No,72,Month-to-month,101.46,7299.81,No
C04566,Male,0,No,Yes,2,Month-to-month,77.48,155.89,Yes
C04567,Male,0,No,Yes,36,Two year,103.94,3735.23,No
C04568,Female,0,Yes,Yes,63,Month-to-month,21.87,1383.96,No
C04569,Female,0,Yes,Yes,41,Two year,96.37,3958.52,No
C04570,Male,0,No,Yes,32,Month-to-month,87.33,2790.96,No
C04571,Male,0,No,No,55,One year,58.85,3245.42,No
C04572,Male,0,Yes,Yes,35,Two year,56.25,1968.85,No
C04573,Female,0,No,No,62,Month-to-month,73.23,4537.89,No
C04574,Male,0,No,Yes,9,Month-to-month,22.53,196.86,No
C04575,Female,0,Yes,No,42,Month-to-month,41.65,1742.14,No
C04576,Female,0,No,Yes,3,Month-to-month,84.88,252.7,Yes
C04577,Male,0,No,Yes,23,Month-to-month,27.92,650.95,Yes
C04578,Male,0,No,Yes,46,Month-to-month,65.9,3029.55,Yes
C04579,Male,0,Yes,Yes,69,Month-to-month,51.6,3564.36,Yes
C04580,Male,1,Yes,No,16,Month-to-month,20.2,328.22,No
C04581,Female,0,Yes,No,68,One year,26.75,1819.73,No
C04582,Female,0,Yes,No,45,Month-to-month,47.9,2161.33,No
C04583,Female,0,No,No,50,One year,97.43,4879.42,Yes
C04584,Male,0,No,No,43,Month-to-month,102.2,4402.06,No
C04585,Male,0,Yes,No,72,One year,101.16,7284.56,No
C04586,Male,1,No,Yes,15,Month-to-month,53.98,800.87,Yes
C04587,Male,0,No,No,9,Month-to-month,88.25,797.04,Yes
C04588,Male,0,Yes,No,32,Month-to-month,54.58,1752.81,Yes
C04589,Male,0,Yes,Yes,55,Month-to-month,50.38,2772.77,No
C04590,Female,0,Yes,Yes,16,Month-to-month,113.6,1821.74,Yes
C04591,Male,0,Yes,Yes,44,Month-to-month,106.49,4685.95,No
C04592,Female,0,No,No,4,One year,32.84,121.45,No
C04593,Male,0,No,Yes,47,Two year,76.62,3592.93,No
C04594,Female,0,No,Yes,61,One year,116.43,7107.06,No
C04595,Female,0,No,Yes,67,Month-to-month,71.11,4755.69,No
C04596,Female,0,Yes,Yes,46,Month-to-month,22.39,1033.37,Yes
C04597,Male,0,No,Yes,59,Month-to-month,24.74,1460.89,Yes
C04598,Male,0,No,No,2,Two year,95.4,193.99,No
C04599,Female,0,Yes,Yes,67,Two year,97.39,6523.04,No
C04600,Male,0,No,Yes,69,Month-to-month,112.69,7784.91,No
C04601,Female,0,Yes,Yes,15,One year,73.17,1088.47,No
C04602,Male,0,Yes,No,67,Two year,112.3,7527.13,No
C04603,Male,0,Yes,Yes,50,Month-to-month,23.07,1156.37,Yes
C04604,Female,0,No,Yes,26,Month-to-month,97.45,2526.9,No
C04605,Male,0,No,No,46,Two year,96.43,4432.43,No
C04606,Female,0,No,Yes,23,Two year,98.2,2260.72,No
C04607,Female,1,Yes,Yes,15,Month-to-month,96.87,1446.68,Yes
C04608,Male,0,Yes,Yes,61,Month-to-month,57.5,3507.14,No
C04609,Male,0,No,Yes,16,One year,67.27,1080.04,No
C04610,Female,0,No,No,9,Month-to-month,99.76,903.88,No
C04611,Female,0,Yes,Yes,57,Month-to-month,30.36,1739.49,No
C04612,Male,0,Yes,No,70,One year,110.18,7708.5,Yes
C04613,Female,0,No,No,13,Two year,115.95,1502.78,No
C04614,Female,1,Yes,Yes,64,Month-to-month,116.62,7469.17,Yes
C04615,Female,0,Yes,No,69,Month-to-month,36.96,2549.73,Yes
C04616,Female,0,Yes,Yes,62,Month-to-month,55.15,3427.86,Yes
C04617,Female,0,Yes,No,33,Month-to-month,24.59,815.45,No
C04618,Male,0,No,No,62,Month-to-month,58.66,3645.21,No
C04619,Male,0,No,No,58,Month-to-month,43.83,2539.08,No
C04620,Female,0,No,Yes,45,One year,80.65,3624.26,No
C04621,Female,0,No,No,65,One year,65.67,4275.35,Yes
C04622,Male,0,No,No,29,Month-to-month,83.44,2417.07,Yes
C04623,Female,0,Yes,Yes,7,Month-to-month,33.15,236.32,Yes
C04624,Female,0,Yes,Yes,22,Month-to-month,63.8,1396.64,No
C04625,Male,0,No,No,57,One year,64.02,3643.45,No
C04626,Male,0,No,Yes,1,Month-to-month,55.65,64.96,Yes
C04627,Female,1,No,Yes,14,Month-to-month,109.14,1525.6,No
C04628,Male,0,Yes,Yes,18,Month-to-month,21.92,403.34,Yes
C04629,Female,0,Yes,No,24,Month-to-month,85.14,2038.6,Yes
C04630,Male,0,No,No,53,Month-to-month,109.95,5836.94,No
C04631,Male,0,Yes,Yes,53,Two year,21.73,1142.94,Yes
C04632,Male,0,No,Yes,42,One year,91.15,3828.06,No
C04633,Male,0,No,Yes,52,One year,59.26,3073.45,No
C04634,Male,0,No,Yes,66,One year,105.8,6982.58,No
C04635,Male,0,No,Yes,51,One year,63.49,3244.81,No
C04636,Male,0,Yes,No,11,Month-to-month,57.2,621.42,Yes
C04637,Male,0,Yes,No,45,Month-to-month,75.24,3389.89,No
C04638,Male,0,No,Yes,25,Month-to-month,111.21,2775.97,Yes
C04639,Female,0,Yes,No,26,Two year,82.9,2164.36,No
C04640,Female,0,No,No,68,Month-to-month,107.64,7326.91,No
C04641,Male,0,Yes,Yes,23,Month-to-month,99.69,2295.62,No
C04642,Male,0,No,No,61,Month-to-month,59.54,3635.54,No
C04643,Male,0,No,Yes,63,Month-to-month,69.35,4375.98,Yes
C04644,Female,0,No,No,52,Month-to-month,53.24,2763.15,Yes
C04645,Female,0,Yes,No,56,Month-to-month,107.51,6027.51,No
C04646,Male,0,Yes,No,31,Month-to-month,101.6,3153.62,No
C04647,Female,0,Yes,No,9,One year,84.5,762.4,No
C04648,Male,0,Yes,No,25,Month-to-month,24.97,617.2,No
C04649,Female,1,No,No,17,One year,95.61,1624.12,No
C04650,Female,0,Yes,Yes,51,One year,42.81,2187.06,No
C04651,Male,0,Yes,No,43,Two year,28.36,1213.04,No
C04652,Male,0,Yes,No,18,One year,58.22,1054.07,No
C04653,Female,1,No,No,38,Month-to-month,85.38,3235.87,Yes
C04654,Male,1,No,No,7,Month-to-month,117.5,822.65,Yes
C04655,Female,0,Yes,No,14,One year,74.3,1038.17,No
C04656,Male,0,Yes,Yes,36,One year,28.97,1049.03,Yes
C04657,Female,1,Yes,Yes,71,Month-to-month,107.61,7637.42,No
C04658,Female,0,Yes,Yes,37,One year,48.04,1775.36,Yes
C04659,Male,0,Yes,Yes,54,Month-to-month,23.3,1267.94,No
C04660,Female,0,No,No,44,Two year,51.69,2266.11,No
C04661,Male,0,Yes,No,38,One year,36.38,1391.63,No
C04662,Female,0,Yes,No,59,Month-to-month,114.68,6773.85,No
C04663,Female,0,Yes,No,25,One year,64.21,1598.46,No
C04664,Male,1,Yes,Yes,69,Month-to-month,80.43,5547.54,No
C04665,Male,0,No,No,24,Two year,80.96,1934.55,No
C04666,Female,0,Yes,No,25,One year,100.68,2507.76,No
C04667,Female,0,No,Yes,13,One year,118.28,1547.47,No
C04668,Female,0,No,Yes,70,One year,25.16,1762.23,No
C04669,Female,1,No,Yes,43,Month-to-month,60.17,2585.97,No
C04670,Female,0,Yes,No,62,One year,81.49,5058.06,No
C04671,Female,0,No,No,9,One year,28.67,262.49,No
C04672,Female,0,No,No,25,Month-to-month,87.31,2184.84,No
C04673,Male,0,Yes,Yes,17,One year,61.82,1053.58,No
C04674,Male,0,No,No,36,Month-to-month,67.28,2424.39,No
C04675,Male,1,Yes,No,1,Month-to-month,20.48,26.1,No
C04676,Female,1,Yes,No,44,Month-to-month,33.7,1473.47,No
C04677,Male,0,No,Yes,42,Month-to-month,104.83,4410.2,No
C04678,Male,0,Yes,No,52,Two year,91.82,4784.53,No
C04679,Female,0,Yes,Yes,45,Month-to-month,24.74,1112.81,No
C04680,Male,0,No,No,13,Two year,86.77,1118.48,No
C04681,Male,0,Yes,No,2,One year,62.04,115.19,No
C04682,Male,0,No,Yes,22,One year,56.96,1245.03,No
C04683,Female,0,Yes,No,63,Month-to-month,48.74,3070.21,No
C04684,Male,0,Yes,No,69,Month-to-month,115.42,7962.84,No
C04685,Female,1,Yes,Yes,2,Month-to-month,63.27,129.32,Yes
C04686,Male,0,Yes,Yes,67,One year,86.97,5819.73,No
C04687,Female,0,No,No,29,Month-to-month,48.96,1426.25,No
C04688,Female,0,Yes,No,23,One year,107.53,2477.58,No
C04689,Male,0,Yes,Yes,66,One year,67.16,4426.4,No
C04690,Male,0,Yes,No,25,Month-to-month,61.59,1532.23,No
C04691,Female,1,Yes,No,30,Month-to-month,31.14,938.92,No
C04692,Female,0,Yes,No,71,Month-to-month,119.89,8515.17,No
C04693,Female,0,Yes,No,5,Month-to-month,102.23,508.45,No
C04694,Female,0,Yes,No,38,Month-to-month,31.29,1198.48,Yes
C04695,Female,0,Yes,Yes,2,Month-to-month,57.97,112.33,No
C04696,Male,0,No,Yes,64,One year,118.17,7565.97,No
C04697,Female,0,No,No,53,Two year,23.04,1213.23,No
C04698,Female,1,No,Yes,67,One year,22.53,1501.59,No
C04699,Female,1,No,Yes,13,Month-to-month,49.95,650.65,No
C04700,Female,1,Yes,No,53,Month-to-month,82.15,4346.94,No
C04701,Male,0,Yes,Yes,44,One year,22.37,979.67,No
C04702,Female,0,Yes,No,20,Month-to-month,110.05,2207.99,No
C04703,Female,0,No,Yes,66,Month-to-month,47.7,3140.77,Yes
C04704,Male,0,No,No,26,Month-to-month,39.51,1019.5,Yes
C04705,Female,0,Yes,Yes,7,Two year,80.68,568.22,No
C04706,Male,0,No,No,24,One year,74.87,1799.47,No
C04707,Male,0,No,Yes,45,Month-to-month,28.57,1277.6,No
C04708,Male,0,No,Yes,15,One year,31.92,486.93,No
C04709,Female,1,No,No,24,Two year,27.56,671.22,No
C04710,Female,0,No,Yes,43,Month-to-month,55.1,2370.79,No
C04711,Male,0,No,Yes,1,Month-to-month,116.34,111.66,Yes
C04712,Male,0,Yes,Yes,17,Month-to-month,108.63,1842.11,Yes
C04713,Male,1,Yes,Yes,49,One year,44.72,2192.75,No
C04714,Female,0,Yes,No,23,Month-to-month,84.15,1943.1,Yes
C04715,Male,0,No,No,21,Month-to-month,74.41,1561.25,No
C04716,Male,1,No,No,30,Month-to-month,76.77,2301.35,No
C04717,Male,0,Yes,Yes,39,Month-to-month,60.22,2358.04,No
C04718,Female,0,Yes,No,15,Two year,100.23,1503.99,No
C04719,Female,0,No,No,31,Month-to-month,33.86,1047.72,No
C04720,Male,0,Yes,Yes,9,One year,99.8,904.5,Yes
C04721,Female,1,Yes,Yes,18,Month-to-month,72.69,1300.02,No
C04722,Female,0,Yes,No,63,One year,108.13,6814.14,No
C04723,Female,0,No,Yes,28,Month-to-month,20.49,579.75,Yes
C04724,Female,0,No,No,51,Two year,39.11,1998.39,No
C04725,Female,0,No,Yes,50,Month-to-month,107.45,5379.65,Yes
C04726,Female,0,Yes,Yes,65,One year,102.26,6639.54,No
C04727,Female,0,No,No,1,Month-to-month,99.58,103.96,No
C04728,Male,0,Yes,Yes,7,Two year,48.36,330.71,No
C04729,Male,0,No,No,10,Month-to-month,86.44,867.77,No
C04730,Female,0,Yes,No,18,Two year,84.68,1529.09,No
C04731,Male,0,No,Yes,4,Month-to-month,55.29,230.19,Yes
C04732,Male,0,No,Yes,30,One year,78.5,2350.01,No
C04733,Female,0,No,Yes,18,Month-to-month,48.39,863.58,No
C04734,Male,0,No,Yes,16,Two year,42.06,677.71,No
C04735,Male,0,No,Yes,55,One year,70.19,3869.5,No
C04736,Female,0,No,No,49,Two year,57.12,2794.27,No
C04737,Female,0,Yes,No,72,Month-to-month,77.68,5584.11,No
C04738,Male,0,No,Yes,45,Month-to-month,77.78,3505.81,No
C04739,Male,0,No,No,10,Two year,114.86,1140.16,No
C04740,Female,0,Yes,Yes,12,Month-to-month,116.09,1383.09,No
C04741,Male,0,No,Yes,63,Two year,111.2,7012.27,No
C04742,Male,0,Yes,Yes,35,Two year,65.49,2290.75,No
C04743,Male,0,No,No,27,Month-to-month,115.3,3119.75,No
C04744,Male,1,Yes,No,62,Month-to-month,35.74,2212.26,Yes
C04745,Male,0,Yes,Yes,62,Two year,63.48,3926.75,No
C04746,Female,0,Yes,Yes,3,Month-to-month,43.12,129.59,Yes
C04747,Female,0,Yes,No,27,Month-to-month,119.99,3230.64,Yes
C04748,Female,1,No,Yes,50,Month-to-month,53.39,2668.27,No
C04749,Male,0,No,Yes,67,Two year,113.57,7612.61,No
C04750,Male,0,Yes,No,51,Month-to-month,61.01,3116.86,Yes
C04751,Female,1,Yes,No,32,One year,73.44,2343.64,No
C04752,Male,0,No,No,17,One year,94.04,1594.51,No
C04753,Female,0,Yes,Yes,10,Month-to-month,95.72,948.93,Yes
C04754,Female,0,Yes,Yes,6,One year,44.14,259.0,No
C04755,Female,0,No,Yes,72,Month-to-month,32.47,2332.17,Yes
C04756,Female,0,No,No,30,Month-to-month,64.95,1946.42,No
C04757,Female,0,Yes,No,60,Month-to-month,23.56,1419.55,No
C04758,Female,0,Yes,Yes,42,Month-to-month,91.71,3857.14,No
C04759,Male,0,Yes,Yes,17,Month-to-month,44.94,766.1,No
C04760,Female,0,No,Yes,15,One year,67.98,1021.0,No
C04761,Female,0,No,No,59,Month-to-month,101.76,6006.61,Yes
C04762,Male,0,Yes,No,10,One year,69.7,697.4,No
C04763,Female,1,No,Yes,71,Month-to-month,111.9,7950.69,No
C04764,Female,1,No,Yes,8,One year,103.45,824.17,Yes
C04765,Male,0,Yes,Yes,50,Month-to-month,67.07,3363.4,No
C04766,Female,0,Yes,No,2,Two year,26.91,46.19,No
C04767,Female,0,Yes,No,39,Month-to-month,103.6,4039.67,No
C04768,Male,1,Yes,Yes,58,Month-to-month,71.41,4147.54,No
C04769,Male,0,No,Yes,28,Month-to-month,29.9,830.86,No
C04770,Female,0,No,No,51,Month-to-month,74.76,3820.52,No
C04771,Male,0,Yes,Yes,37,Month-to-month,30.76,1143.82,Yes
C04772,Male,1,No,No,9,Month-to-month,50.84,450.5,No
C04773,Female,0,No,No,16,Two year,102.97,1638.85,No
C04774,Male,0,No,Yes,7,Month-to-month,98.53,680.86,No
C04775,Female,1,Yes,No,70,Two year,46.73,3263.0,Yes
C04776,Male,0,No,Yes,50,Month-to-month,88.49,4419.65,No
C04777,Male,0,No,No,34,Month-to-month,61.77,2096.87,Yes
C04778,Female,0,Yes,Yes,23,Month-to-month,35.09,809.1,No
C04779,Male,0,No,Yes,10,One year,50.18,504.87,No
C04780,Male,0,Yes,Yes,37,Month-to-month,90.93,3365.73,No
C04781,Female,0,No,No,26,One year,59.06,1543.34,Yes
C04782,Female,0,No,Yes,5,Two year,111.02,554.02,No
C04783,Female,0,Yes,No,40,Two year,23.1,915.26,No
C04784,Male,0,No,Yes,3,Two year,55.76,163.27,No
C04785,Male,1,No,No,1,Two year,32.54,25.71,No
C04786,Male,0,No,No,38,Month-to-month,29.43,1111.16,Yes
C04787,Male,1,Yes,No,8,One year,37.34,305.63,Yes
C04788,Female,0,Yes,No,63,Month-to-month,48.32,3048.82,Yes
C04789,Female,0,Yes,No,16,Month-to-month,45.48,722.11,Yes
C04790,Male,0,No,Yes,14,Month-to-month,28.36,406.86,No
C04791,Male,0,Yes,No,42,Month-to-month,103.44,4339.15,No
C04792,Male,0,Yes,Yes,3,Two year,28.15,77.45,No
C04793,Female,1,No,No,14,Two year,78.02,1089.63,No
C04794,Female,0,No,Yes,65,Month-to-month,117.83,7652.38,No
C04795,Female,0,No,Yes,45,Month-to-month,50.35,2261.23,No
C04796,Female,0,No,Yes,48,Month-to-month,89.01,4269.65,No
C04797,Male,0,Yes,No,43,Month-to-month,52.74,2260.39,Yes
C04798,Male,0,No,Yes,8,Month-to-month,81.0,647.69,No
C04799,Male,0,Yes,Yes,8,Two year,52.32,409.26,Yes
C04800,Male,0,Yes,Yes,29,Month-to-month,79.55,2312.61,Yes
C04801,Male,0,Yes,Yes,72,Month-to-month,22.35,1605.98,No
C04802,Male,0,No,Yes,66,One year,54.35,3581.78,No
C04803,Male,0,No,Yes,68,Month-to-month,102.84,6986.44,No
C04804,Female,0,No,Yes,42,One year,55.32,2320.88,No
C04805,Female,0,No,Yes,54,Two year,41.16,2219.58,No
C04806,Male,0,Yes,Yes,62,One year,23.5,1458.64,No
C04807,Female,0,No,Yes,29,Two year,62.68,1825.34,No
C04808,Female,1,Yes,Yes,71,Month-to-month,58.43,4147.44,Yes
C04809,Male,1,Yes,No,18,Month-to-month,78.37,1415.88,No
C04810,Female,0,No,Yes,64,Month-to-month,78.37,5020.57,Yes
C04811,Male,0,Yes,No,21,Month-to-month,56.55,1197.25,No
C04812,Female,0,No,No,41,Month-to-month,64.24,2634.54,No
C04813,Female,0,No,No,28,Month-to-month,117.19,3291.07,No
C04814,Female,0,No,Yes,63,Month-to-month,77.3,4868.79,No
C04815,Female,0,Yes,Yes,69,Month-to-month,97.13,6695.5,Yes
C04816,Female,1,Yes,No,59,Two year,76.08,4484.39,No
C04817,Female,0,No,Yes,64,Month-to-month,91.05,5824.03,No
C04818,Male,1,No,Yes,58,One year,109.66,6361.58,No
C04819,Male,0,No,No,50,Month-to-month,105.3,5269.85,Yes
C04820,Female,0,Yes,No,8,Month-to-month,68.95,542.52,No
C04821,Female,0,Yes,No,67,Two year,103.1,6917.02,Yes
C04822,Male,0,Yes,Yes,21,Two year,101.47,2125.59,Yes
C04823,Female,0,No,Yes,19,Month-to-month,58.55,1105.02,Yes
C04824,Male,0,Yes,No,6,Month-to-month,68.21,412.55,No
C04825,Female,0,Yes,Yes,12,One year,21.54,248.95,No
C04826,Female,0,Yes,Yes,53,Month-to-month,38.6,2045.66,No
C04827,Male,1,Yes,Yes,67,One year,50.85,3410.57,Yes
C04828,Male,0,Yes,Yes,13,Month-to-month,101.52,1311.55,Yes
C04829,Male,1,Yes,No,60,Month-to-month,98.7,5927.91,No
C04830,Female,0,Yes,Yes,64,Month-to-month,22.89,1468.09,No
C04831,Male,0,Yes,Yes,62,Month-to-month,88.91,5511.74,No
C04832,Female,0,Yes,No,10,Month-to-month,97.88,986.81,Yes
C04833,Male,0,Yes,No,17,Two year,70.49,1195.18,No
C04834,Male,0,No,Yes,46,One year,110.0,5050.9,Yes
C04835,Male,0,Yes,No,41,Two year,68.66,2820.49,No
C04836,Male,0,No,No,27,One year,63.7,1729.76,No
C04837,Female,0,Yes,No,16,Month-to-month,105.68,1697.2,No
C04838,Male,0,No,No,56,Two year,36.24,2023.27,No
C04839,Male,0,Yes,No,70,One year,66.18,4636.38,No
C04840,Male,0,Yes,No,42,Two year,108.19,4534.12,No
C04841,Male,0,No,Yes,14,Month-to-month,44.66,616.58,No
C04842,Male,0,Yes,No,4,One year,51.3,200.47,Yes
C04843,Female,0,No,Yes,55,Month-to-month,118.68,6529.12,Yes
C04844,Female,1,No,No,27,Month-to-month,35.8,965.44,No
C04845,Female,0,No,No,60,Two year,53.23,3198.5,No
C04846,Male,0,No,No,70,One year,100.82,7055.68,No
C04847,Female,0,No,Yes,42,Month-to-month,66.47,2801.38,No
C04848,Male,1,Yes,No,40,Month-to-month,66.66,2657.48,No
C04849,Male,1,Yes,Yes,9,Month-to-month,49.92,455.9,No
C04850,Female,0,No,Yes,49,Month-to-month,101.16,4963.1,Yes
C04851,Male,1,Yes,Yes,32,Month-to-month,38.3,1228.25,Yes
C04852,Female,1,Yes,No,3,One year,67.2,196.45,No
C04853,Male,0,No,No,29,Month-to-month,57.16,1665.04,No
C04854,Female,0,No,No,8,Month-to-month,55.57,436.11,No
C04855,Female,0,Yes,Yes,71,Two year,114.6,8145.46,No
C04856,Female,1,Yes,No,37,Two year,25.16,934.19,No
C04857,Female,0,Yes,No,27,Month-to-month,27.32,744.1,Yes
C04858,Female,1,No,Yes,59,One year,72.23,4264.66,No
C04859,Female,0,Yes,Yes,49,One year,101.68,4984.16,No
C04860,Male,0,No,No,5,Two year,36.84,184.73,No
C04861,Male,0,Yes,Yes,34,Two year,45.33,1543.64,No
C04862,Female,0,Yes,Yes,48,One year,63.63,3060.68,No
C04863,Female,0,Yes,Yes,56,Month-to-month,82.22,4602.42,No
C04864,Female,0,Yes,No,26,One year,104.96,2737.9,No
C04865,Male,0,Yes,No,67,Month-to-month,59.61,3986.24,Yes
C04866,Female,0,No,Yes,33,One year,66.12,2185.37,No
C04867,Female,0,Yes,No,63,One year,69.66,4380.79,No
C04868,Female,0,Yes,Yes,25,Month-to-month,46.67,1164.95,No
C04869,Female,1,Yes,No,56,Month-to-month,72.02,4024.52,No
C04870,Male,0,No,Yes,50,Month-to-month,79.89,3995.83,No
C04871,Male,0,Yes,Yes,60,Month-to-month,27.0,1628.45,Yes
C04872,Female,0,Yes,Yes,37,Month-to-month,35.2,1310.88,No
C04873,Male,1,Yes,No,58,Month-to-month,22.15,1289.64,No
C04874,Female,1,Yes,Yes,36,Month-to-month,64.94,2332.36,No
C04875,Male,0,No,No,32,Month-to-month,41.71,1331.77,No
C04876,Male,0,Yes,Yes,24,Month-to-month,118.93,2863.96,No
C04877,Male,0,No,Yes,59,Two year,83.63,4931.41,No
C04878,Male,0,No,Yes,52,Month-to-month,88.74,4616.67,Yes
C04879,Male,0,No,Yes,24,Month-to-month,40.69,968.54,Yes
C04880,Female,0,No,Yes,20,Month-to-month,29.18,593.08,No
C04881,Male,0,Yes,Yes,2,Month-to-month,85.47,174.23,No
C04882,Male,0,No,Yes,48,One year,114.47,5492.27,No
C04883,Male,1,Yes,No,55,Two year,106.14,5834.95,No
C04884,Male,0,No,No,72,Two year,81.16,5841.42,No
C04885,Male,0,Yes,No,14,One year,100.55,1408.41,No
C04886,Male,0,Yes,No,25,One year,47.05,1169.91,No
C04887,Female,0,No,Yes,51,Month-to-month,62.92,3206.58,No
C04888,Male,0,Yes,Yes,7,Month-to-month,67.57,479.28,Yes
C04889,Female,0,No,No,43,Month-to-month,113.87,4899.63,Yes
C04890,Female,0,No,Yes,7,Two year,78.17,541.04,No
C04891,Male,0,Yes,Yes,19,Month-to-month,26.6,514.26,Yes
C04892,Female,0,Yes,No,25,Two year,88.79,2214.96,No
C04893,Female,0,No,Yes,35,One year,20.26,713.34,No
C04894,Female,1,Yes,No,65,One year,22.26,1456.82,No
C04895,Male,0,No,No,50,Month-to-month,30.22,1503.78,No
C04896,Male,0,No,No,40,Month-to-month,101.04,4047.36,Yes
C04897,Male,0,No,No,2,Month-to-month,51.6,94.36,Yes
C04898,Male,0,Yes,No,72,Month-to-month,97.52,7019.6,Yes
C04899,Male,0,No,No,38,Month-to-month,49.93,1906.97,No
C04900,Male,0,Yes,No,6,Month-to-month,26.35,160.69,Yes
C04901,Female,0,No,No,57,Month-to-month,100.42,5719.04,No
C04902,Female,0,Yes,Yes,16,Month-to-month,84.95,1353.42,Yes
C04903,Male,0,No,Yes,13,One year,69.54,903.56,No
C04904,Male,1,No,Yes,64,Month-to-month,63.85,4092.15,No
C04905,Male,0,Yes,Yes,31,Month-to-month,76.16,2353.56,No
C04906,Female,0,No,Yes,37,One year,22.63,829.37,No
C04907,Male,1,Yes,No,70,One year,105.09,7348.93,No
C04908,Female,0,Yes,Yes,11,One year,34.99,382.18,No
C04909,Male,0,Yes,Yes,46,Month-to-month,104.19,4800.96,No
C04910,Male,1,Yes,Yes,50,Two year,61.46,3080.37,No
C04911,Male,0,No,Yes,59,One year,88.21,5213.0,No
C04912,Female,1,Yes,No,31,One year,88.23,2735.07,No
C04913,Male,0,Yes,Yes,3,Month-to-month,27.03,78.01,Yes
C04914,Male,1,No,No,4,One year,29.13,113.01,No
C04915,Male,0,No,No,20,One year,98.59,1973.17,No
C04916,Male,0,No,No,21,Month-to-month,38.89,816.33,Yes
C04917,Male,0,No,Yes,45,Month-to-month,50.66,2275.79,No
C04918,Female,0,No,No,3,Month-to-month,75.71,233.51,Yes
C04919,Male,0,No,No,56,Month-to-month,69.17,3865.72,No
C04920,Female,0,No,No,31,Month-to-month,89.51,2774.64,No
C04921,Male,0,Yes,No,54,Month-to-month,60.58,3277.7,Yes
C04922,Male,1,Yes,No,31,Month-to-month,22.91,709.73,No
C04923,Male,1,Yes,No,45,Month-to-month,69.36,3128.83,No
C04924,Female,0,No,No,67,One year,113.88,7622.14,No
C04925,Male,1,Yes,Yes,34,Month-to-month,56.98,1936.76,No
C04926,Male,0,No,Yes,42,One year,83.99,3519.53,No
C04927,Female,0,Yes,No,26,One year,118.38,3072.27,No
C04928,Male,0,Yes,Yes,38,Month-to-month,93.75,3555.02,Yes
C04929,Female,0,No,No,30,Month-to-month,21.66,645.95,Yes
C04930,Male,0,No,Yes,8,Two year,75.96,612.77,No
C04931,Female,1,No,Yes,33,Month-to-month,65.8,2168.81,No
C04932,Female,1,Yes,Yes,50,One year,113.93,5701.29,No
